stage_number,stage_title,learning_card_code,learning_card_id,learning_card_title,question_number,question_id,question_type,choice_position_source_order,choice_id,is_correct,text,feedback,represented_misconception,represented_glossary_term,distractor_source,distractor_rationale
3,Workday,3.2,mlp,MLP,2,v02712-mlp-q2,boundary,1,v02712-mlp-q2-correct,true,The learned MLP parameters persist; this prompt's activations do not.,Good boundary. Durable weights and temporary activations are different parts of the same operation.,,,,
3,Workday,3.2,mlp,MLP,2,v02712-mlp-q2,boundary,2,v02712-mlp-q2-2-weight-update,false,Every activation becomes a new model weight.,"Ordinary inference does not turn activations into weight updates. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",Every activation becomes a new model weight.,weight update,explicit-confusable,"Plausible because weight update is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.2,mlp,MLP,2,v02712-mlp-q2,boundary,3,v02712-mlp-q2-3-parameter,false,The MLP has no learned parameters at all.,"The MLP uses learned weights even during inference. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",The MLP has no learned parameters at all.,parameter,explicit-confusable,"Plausible because parameter is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.2,mlp,MLP,2,v02712-mlp-q2,boundary,4,v02712-mlp-q2-4-memory,false,The MLP stores the user prompt as permanent memory.,"Temporary activations are not user memory. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",The MLP stores the user prompt as permanent memory.,memory,explicit-confusable,"Plausible because memory is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.2,mlp,MLP,3,v02712-mlp-q3,misconception-check,1,v02712-mlp-q3-correct,true,"Attention, because attention weights relevance between token positions.",Good distinction. Pronoun-style cross-position relevance belongs to attention more than the MLP.,,,,
3,Workday,3.2,mlp,MLP,3,v02712-mlp-q3,misconception-check,2,v02712-mlp-q3-2-softmax,false,"Softmax, because softmax links words across the context.","Softmax converts scores to probabilities later. This moves the job to a neighboring model step; tokenization, embeddings, layers, scores, and sampling do different work.","Softmax, because softmax links words across the context.",softmax,explicit-confusable,"Plausible because softmax is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.2,mlp,MLP,3,v02712-mlp-q3,misconception-check,3,v02712-mlp-q3-3-token-id,false,"Token IDs, because IDs compare sentence positions.","IDs are lookup numbers, not cross-position relevance. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.","Token IDs, because IDs compare sentence positions.",token ID,explicit-confusable,"Plausible because token ID is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.2,mlp,MLP,3,v02712-mlp-q3,misconception-check,4,v02712-mlp-q3-4-fine-tuning,false,"Fine-tuning, because every pronoun link updates weights.","Fine-tuning is training; this is an inference-time operation. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.","Fine-tuning, because every pronoun link updates weights.",fine-tuning,explicit-confusable,"Plausible because fine-tuning is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.3,layers,Layers,1,v02712-layers-q1,mechanism,1,v02712-layers-q1-correct,true,Temporary hidden states for each token position.,Insight strengthened. Layers repeatedly transform internal states during the forward pass.,,,,
3,Workday,3.3,layers,Layers,1,v02712-layers-q1,mechanism,2,v02712-layers-q1-2-training-data,false,The original training dataset.,"The dataset is not being edited during inference. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",The original training dataset.,training data,explicit-confusable,"Plausible because training data is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.3,layers,Layers,1,v02712-layers-q1,mechanism,3,v02712-layers-q1-3-interface,false,The user interface around the model.,"The UI may wrap the model, but layers are internal model operations. This moves the job to a neighboring model step; tokenization, embeddings, layers, scores, and sampling do different work.",The user interface around the model.,interface,explicit-confusable,"Plausible because interface is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.3,layers,Layers,1,v02712-layers-q1,mechanism,4,v02712-layers-q1-4-memory,false,A permanent memory of the conversation.,"Hidden states are temporary unless another system stores information separately. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",A permanent memory of the conversation.,memory,explicit-confusable,"Plausible because memory is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.3,layers,Layers,2,v02712-layers-q2,boundary,1,v02712-layers-q2-correct,true,Durable layer parameters differ from temporary layer activations.,"Good distinction. A layer contains learned weights, but each prompt creates temporary values.",,,,
3,Workday,3.3,layers,Layers,2,v02712-layers-q2,boundary,2,v02712-layers-q2-2-weight-update,false,Every layer activation becomes durable training.,"Activations during inference usually do not update weights. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Every layer activation becomes durable training.,weight update,explicit-confusable,"Plausible because weight update is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.3,layers,Layers,2,v02712-layers-q2,boundary,3,v02712-layers-q2-3-parameter,false,Layer weights vanish after each response.,"Learned parameters are reused in future runs. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Layer weights vanish after each response.,parameter,explicit-confusable,"Plausible because parameter is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.3,layers,Layers,2,v02712-layers-q2,boundary,4,v02712-layers-q2-4-response,false,Layers are only visible paragraphs in the answer.,"Layers are internal computations, not the displayed response. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Layers are only visible paragraphs in the answer.,response,explicit-confusable,"Plausible because response is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.3,layers,Layers,3,v02712-layers-q3,misconception-check,1,v02712-layers-q3-correct,true,"Layers are repeated numerical transformations, not thought steps.",Good myth repair. Layer depth can support complex computation without implying human thought.,,,,
3,Workday,3.3,layers,Layers,3,v02712-layers-q3,misconception-check,2,v02712-layers-q3-2-consciousness,false,Each layer is a separate conscious agent debating the answer.,"That adds minds where there are computations. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",Each layer is a separate conscious agent debating the answer.,consciousness,explicit-confusable,"Plausible because consciousness is nearby, but this choice preserves a misconception the card is designed to correct."
3,Workday,3.3,layers,Layers,3,v02712-layers-q3,misconception-check,3,v02712-layers-q3-3-retrieval,false,Each layer performs a live web search.,Retrieval is outside the layer stack unless a system adds it. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,Each layer performs a live web search.,retrieval,explicit-confusable,"Plausible because retrieval is nearby, but this choice preserves a misconception the card is designed to correct."
